id,text,link,Appeal to authority,Appeal to fear/prejudice,Bandwagon,Black-and-white Fallacy/Dictatorship,Causal Oversimplification,Doubt,Exaggeration/Minimisation,Flag-waving,Glittering generalities (Virtue),Loaded Language,Misrepresentation of Someone's Position (Straw Man),Name calling/Labeling,"Obfuscation, Intentional vagueness, Confusion",Presenting Irrelevant Data (Red Herring),Reductio ad hitlerum,Repetition,Slogans,Smears,Thought-terminating cliché,Whataboutism,processed_text
395296,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The same guy who says we need to depopulate suddenly wants to save everyone with his vaccines.
864182,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight against the $1 billion propagandistic industry with memes
493749,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the last thing a fox reporter sees before bursting into flames
669076,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,If we lose freedom here there's no place to escape this is the last position in the land President Ronald Reagan
576179,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Can anyone explain to me how the harvard can confirm that fluoride causes cognitive disorders and they're still putting this shit in the water?
388613,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,this is the behavior that always accompanies diversity
361490,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,You hear that's the sound of freedom dying she's dying because I'm drowning her to death
57169,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"So if the chemical pathways aren't real, explain the high levels of aluminum in my blood."
329824,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,People who don't want a border wall drug cartels sex smugglers more13 Democratic rapists
719133,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pedophiles are using this phrase to identify themselves online let us go brandon please be aware of the next time you see this
36925,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We no longer have to worry about what the terrorists are planning in Afghanistan biden is taking them to America
933914,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,which is next in the line of satan
883564,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I am the man who stands between you and a socialist dictatorship. I ask you for your vote to protect the President of our country, Donald Trump."
820563,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,To those who would disrespect our flag has never been given a folded one
793739,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,in the case that I am reincarnated I would like to return as a deadly virus in order to contribute with something to solve the superpopulation prince philip duke of Edinburgh husband of queen elizabeth ii August 1988 deutsche press
264203,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,My biggest frustration so far is the fact that this society has not been willing to take some basic steps to keep weapons out of the hands of people who can do incredible damage President Obama
231129,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chemical weapons are war crimes attacking doctors is a war crime attacking journalists violates the first amendment why we are letting them commit war crimes against us an attack on an American is an attack on all of us
680927,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Every time you hear someone accuse someone of being racist replaces the word racist with the word witch and voilà that you just teleported back to 1693
860168,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I'm going to beg you not to cross us because if you do it the survivors will write about what we do here for 10,000 years General James Mad Dog Mattis meet America as new secretary of defense the man you want between your family and the bad guys"
972834,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Things are going to be difficult for all of us.
748926,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the face you make when you're in charge of fighting a global pandemic
403687,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,leaders who feed fear are also usually those who avoid facts that the world will end in twelve years if we do not address climate change
276677,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joe biden admits that the Americans will be left behind in Afghanistan after withdrawing troops
530240,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It can happen here, my dear son, I am so sorry that you have to live under communism. He seemed to come so fast that I didn't think his lies could win. I guess we were so busy with other things that not enough of us spoke for freedom when we had the chance."
455903,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,liberal platform 2020 tax increase kill babies open borders protect paedophiles slow economy of illegal military funds can vote suppress means of control of freedom of expression a world government indoctrination in schools reparations for slavery
843056,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,America and the world have never been closer to a global nuclear holocaust than now with this complete imbecile as president good work Democrats
785938,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no one in the world no one in history has ever achieved their freedom by appealing to the moral sense of the people who oppressed them.
184715,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,When the police are unburied and you have to start shooting intruders remember to call 811 before digging is the law
985543,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gods ways are higher than our ways his thoughts are higher than our thoughts he sees the greatest image we can ever see god is really in charge of his world Jeff Wide pastor Trump 2024 the world after triumph
543195,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right in us former Secretary of State Colin Powell is dead died at the age of 84 according to his family died despite having been vaccinated twice
940436,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,People in Denim built this country. People in suits are trying to destroy it.
138270,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the fear of bayraktar orcs tb2 tea bag 2
485374,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joe Well World War 3 Begins
299290,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sending clowns tore imprudence is ruining the British standing on the world stage only work has a plan to restore it
568538,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wikipedia Mass Mass Massacres Under Communist Regimes This article is being considered for elimination in accordance with the policy of elimination of wikipedia is discussed the verifiability of the claims made in this article is discussed the neutrality of this article is discussed this article or section possibly contains synthesis of material that does not mention verifiablely or refers to the main topic
2482,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Democratic voters in the theses two states would determine our potus forever if we allow the electoral university to be abolished to protect this institution with everything in you.
491732,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Will you miss me as your president?
524256,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the city of Minneapolis has set up a sharia telephone line for residents to denounce citizens who criticize Islam in order to prosecute them for hate crimes awaken America
12707,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dear America you are waking up like Germany once did to the awareness that 13 of its people would kill 13 others while 13 watch werner herzog
28298,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,war zones
91417,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,when your heating bill goes off this winter and you can't afford Christmas remember we're building again better
23487,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,reality check the air is toxic food is poisoned water is contaminated police are gang members sponsored by anti new world order soldiers are political pawns and media is conditioned
954445,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,without weapons open borders thousands of Islamic refugees this is London this is where the Democrats want to take us
700674,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A nation that continues year after year spending more money on military defense than on social upliftment programs approaches spiritual death Martin Luther King Jr Riverside Church New York City 4 April 1967
191287,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ukraine Waiting for Russian Invasion · Global Voices
319285,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We face a multitude of man-made natural disasters. We deserve leaders who are fit for work.
625732,dummy,dummy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Americans have a choice of work law order america first freedom mobs anarchy america last socialism
63501,"\SOCIALISM IS ALL ABOUT CONTROL, CONTROL, CONTROL.\\nDAVE ROBBINS\n\n",https://www.facebook.com/Trump2024Film/photos/474046307406626/,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,socialism is all about control control control dave robbins
64328,"﻿FAKE NEWS PLANDEMIC\nVOTER FRAUD\nOPEN BORDERS\nFORCED VACCINE\nDEFUND THE POLICE\nSTAY AT HOME ORDERS\nRIOTS ACROSS AMERICA\nSOROS HELPING FILL D.A. POSITIONS LEAVING OUR GEAR IN AFGHANISTAN AMERICANS LEFT TRAPPED IN AFGHANISTAN TURNING OVER ALLIE NAMES TO \nTHE TALIBAN\n\nThese were all links in the same chain. They were all planned well in advance with hundreds aiding in America's takeover.\n\nThey say such talk is just a foolish conspiracy theory. But a conspiracy is just another word for making a plan. Are we to believe that evil people do not plan?\n\nIf your grocer always gives you the wrong change and it is always in his favor, he is not bad at math. ",https://www.facebook.com/photo/?fbid=10218832410874196&set=g.823568891162965,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,fake news plandemic voter fraud open borders forced vaccine defund the police stay at home orders riots across america soros helping fill da positions leaving our gear in afghanistan americans left trapped in afghanistan turning over allie names to the taliban these were all links in the same chain they were all planned well in advance with hundreds aiding in americas takeover they say such talk is just a foolish conspiracy theory but a conspiracy is just another word for making a plan are we to believe that evil people do not plan if your grocer always gives you the wrong change and it is always in his favor he is not bad at math
67730,"If conservatives are being silenced, then why don't they ever shut the fuck up?",https://www.facebook.com/AddictingInfoOrg/photos/pb.100064605613096.-2207520000./6946455695394843/?type=3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,if conservatives are being silenced then why do not they ever shut the fuck up
64394,Flu is making a comeback in US after an unusual year off\n\nThe U.S. flu season has arrived on schedule after taking a year off\n\nthe narrative explaining how viruses decide to take years off,https://www.facebook.com/photo.php?fbid=310974621036439&set=pb.100063717099769.-2207520000..&type=3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,flu is making a comeback in us after an unusual year off the us flu season has arrived on schedule after taking a year off the narrative explaining how viruses decide to take years off
68964,5 YEARS AFTER\n\nDO WE KNOW WHY NO AFGHANS WERE INTERVIEWED\nIN THE COLT REPORT ON EXTORTION 17?,https://www.facebook.com/Extortion17DemandaCongressionalHearing/photos/pb.100068927876265.-2207520000./689970514490155/?type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 years after do we know why no afghans were interviewed in the colt report on extortion 17
69438,Russia Demands that U.S. Government Disclose Alien Contact to America\n\nIs this a Warning for We The People or a Dirty Trick by the Russians?,https://www.facebook.com/GovLookout/photos/pb.100067467483201.-2207520000./785701244900032/?type=3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,russia demands that us government disclose alien contact to america is this a warning for we the people or a dirty trick by the russians
78436,Can you predict the future of the Ukrainian president?,https://www.facebook.com/themotherlandcalls/photos/662619513816167/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,can you predict the future of the ukrainian president
79544,"IN CONGRESS FOR 30 YEARS\n$193,400 SALARY\n\nNET WORTH\n$196 MILLION!\nDOESN'T THAT SOUND LIKE SOMETHING WORTH INVESTIGATING?",https://www.facebook.com/ResistanceFeed/photos/pb.100060243732164.-2207520000./2614998775255207/?type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,in congress for 30 years 193400 salary net worth 196 million does not that sound like something worth investigating
68785,"ONLY IN AMERICA CAN AN ETHNIC GROUP HAVE BLACK AWARENESS MONTH, A BLACK HOLIDAY, BLACK ONLY COLLEGES, BLACK ONLY DATING SITES, BLACK ONLY BARS AND CLUBS\n\nAND TURN AROUND AND CALL EVERYONE ELSE RACIST",https://www.facebook.com/Deplorables1/photos/pb.100064941390719.-2207520000./1468928170132365/?type=3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,only in america can an ethnic group have black awareness month a black holiday black only colleges black only dating sites black only bars and clubs and turn around and call everyone else racist
68127,"MORE THAN 47,000 NEW FIRES HAVE BEEN RECORDED IN THE AMAZON RAINFOREST DESPITE A GOVERNMENT BAN ON FIRES",https://www.facebook.com/amnesty/photos/3561818687164311/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,more than 47000 new fires have been recorded in the amazon rainforest despite a government ban on fires
63370,Stop worrying about what is doing.\n\nAnd start worrying about what is doing.\n,https://www.facebook.com/SilentmajorityDJT/photos/2001388183343942/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stop worrying about what is doing and start worrying about what is doing
63797,Wears a red hat to make America great again. Cuts Taxes for Corporations and the rich instead.\n\nHas a $3T plan to make America great again. Pays for it by raising taxes on corporations and the rich.\n\nSEE THE DIFFERENCE?,https://www.facebook.com/photo/?fbid=10159268108804797&set=g.673249193329931,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,wears a red hat to make america great again cuts taxes for corporations and the rich instead has a 3t plan to make america great again pays for it by raising taxes on corporations and the rich see the difference
69668,"YOU ACTUALLY THINK THAT CRIMINALS WILL OBEY GUN CONTROLLAWS?\n\nYOU'RE A SPECIAL KIND OF STUPID, AREN'T YOU?",https://www.facebook.com/GovLookout/photos/pb.100067467483201.-2207520000./724520817684742/?type=3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,you actually think that criminals will obey gun controllaws you are a special kind of stupid are not you
68701,"In EU capitals, suspicion is growing that PM Boris Johnson signed the Withdrawal Agreement and the\nNorthern Ireland Protocol simply to get elected and get Brexit over the line-then, create a fuss over the detailed provisions and try to get a better deal",https://www.facebook.com/photo/?fbid=1732671743590707&set=g.442786093284737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,in eu capitals suspicion is growing that pm boris johnson signed the withdrawal agreement and the northern ireland protocol simply to get elected and get brexit over the linethen create a fuss over the detailed provisions and try to get a better deal
63227,DO YOU STILL SUPPORT CANDACE OWENS?\n,https://www.facebook.com/SilentmajorityDJT/photos/2234754180007340/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,do you still support candace owens
69306,"Sometimes I wonder whether the world is being run by smart people who are putting us on, or by imbeciles who really mean it.\n\nMARK TWAIN",https://www.facebook.com/GovLookout/photos/pb.100067467483201.-2207520000./834770919993064/?type=3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,sometimes i wonder whether the world is being run by smart people who are putting us on or by imbeciles who really mean it mark twain
79472,Who are we?\nAnti-Vaxxers\n\n\nWhat do we want?\nInformed consent\n\nWho do we want to be informed by?\nRandom unqualified internet grifters,https://www.facebook.com/photo/?fbid=3840831159273096&set=g.161493768108559,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,who are we antivaxxers what do we want informed consent who do we want to be informed by random unqualified internet grifters
75686,If You Give This To Your Plants\nThen Why Do You Give This To Your Children!?,https://www.facebook.com/Anonymous-ART-of-Revolution-362231420471759/photos/6481245488570291/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,if you give this to your plants then why do you give this to your children
70039,"YOU SAY YOU HATE FOOD STAMPS, MEDICAID, WELFARE AND HOUSING ASSISTANCE...\n\n...TELL ME AGAIN WHY YOU OPPOSE LIVING WAGES FOR\nFULL-TIME WORKERS?\n",,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,you say you hate food stamps medicaid welfare and housing assistance tell me again why you oppose living wages for fulltime workers
69705,"Dick's burgers in Seattle just upped its minimum wage to $19. \nIt gives workers free health care, 3 weeks paid vacation, 50% 401(k) match and $9,000 for tuition/childcare.\n\nIts basic burger costs $1.80.\n\nBut I was told that paying people a living wage would make burgers cost $20?!?",,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,dicks burgers in seattle just upped its minimum wage to 19 it gives workers free health care 3 weeks paid vacation 50 401k match and 9000 for tuitionchildcare its basic burger costs 180 but i was told that paying people a living wage would make burgers cost 20
67795,\NATIONAL SECURITY\ IS USED AS A SMOKE SCREEN FOR SURVIELLANCE AT EVERY LEVEL OF GOVERNMENT,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,national security is used as a smoke screen for surviellance at every level of government
63424,PRESIDENT TRUMP IS BEING SILENCED BY ALL MEDIA OUTLETS\n\nDO YOU STILL SUPPORT HIM?\n,https://www.facebook.com/SilentmajorityDJT/photos/1967864453362982/,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,president trump is being silenced by all media outlets do you still support him
69628,OH YOU DON'T BELIEVE AMERICA WOULD EVER USE THE NDAA TO INDEFINITELY DETAIN ITS CITIZENS IN FEMA CAMPS?\n\nPLEASE TELL ME MORE ABOUT HOW JAPANESE-AMERICAN INTERNMENT CAMPS DURING WWII ARE JUST A CONSPIRACY THEORY.,https://www.facebook.com/GovLookout/photos/pb.100067467483201.-2207520000./738946002908890/?type=3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oh you do not believe america would ever use the ndaa to indefinitely detain its citizens in fema camps please tell me more about how japaneseamerican internment camps during wwii are just a conspiracy theory
64365,"Fact Check-No evidence of pandemic 'mass formation psychosis', say experts\nThe \expert\ who said \2 weeks to flatten the curve\\nThe \expert\ who said \Ivermectin is horse medicine\\nThe \expert\ who said \Bandanas slow the spread\nThe \expert\ who said \The vax doesn't affect periods\",https://www.facebook.com/photo.php?fbid=319015266899041&set=pb.100063717099769.-2207520000..&type=3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,fact checkno evidence of pandemic mass formation psychosis say experts the expert who said 2 weeks to flatten the curve the expert who said ivermectin is horse medicine the expert who said bandanas slow the spread the expert who said the vax does not affect periods
79363,QUESTION: Why do we continue to elect a Congress we hate?\n\nTHROW THE BUMS OUT WITH TERM LIMITS!\n,,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,question why do we continue to elect a congress we hate throw the bums out with term limits
69679,I wonder what Dolly Parton would have spent $43 billion on.,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i wonder what dolly parton would have spent 43 billion on
68944,"THERE IS NO MORE DEVASTATING ARRAY OF FIREPOWER SUPPORTING TROOPS ON THE GROUND, ANYWHERE IN THE WORLD THAN THE AC-130 GUNSHIP. AN AC-130 LOITERED FOR THREE HOURS OVER THE TANGI VALLEY WHEN EXTORTION 17 WAS SHOT DOWN.\n\nTHE AC-130 GUNSHIP REQUESTED PERMISSION TO ATTACK ENEMY INSURGENTS ON THE GROUND IN THE VICINITY OF EXTORTION 17 BEFORE IT ATTEMPTED TO LAND.\n\nIT WAS DENIED.\n\nWHY? WHO DENIED PERMISSION?\n\nEXTORTION 17 DEMAND ANSWERS!",https://www.facebook.com/Extortion17DemandaCongressionalHearing/photos/pb.100068927876265.-2207520000./848381798649025/?type=3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,there is no more devastating array of firepower supporting troops on the ground anywhere in the world than the ac130 gunship an ac130 loitered for three hours over the tangi valley when extortion 17 was shot down the ac130 gunship requested permission to attack enemy insurgents on the ground in the vicinity of extortion 17 before it attempted to land it was denied why who denied permission extortion 17 demand answers
68965,5 YEARS AFTER\n\nDO WE KNOW WHY THE 8 AFGHANS ONBOARD EXTORTION 17 WERE CREMA TED WHICH IS AGAINST THEIR RELIGION?\n\nDO WE KNOW WHY THE AFGHAN MILITARY DID NOT OBJECT AT ALL?,https://www.facebook.com/Extortion17DemandaCongressionalHearing/photos/pb.100068927876265.-2207520000./688528271301046/?type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 years after do we know why the 8 afghans onboard extortion 17 were crema ted which is against their religion do we know why the afghan military did not object at all
66224,IS THIS SO CALLED \MILITARY SUPERPOWER\\n\nIN THE ROOM WITH US NOW?,https://www.facebook.com/photo/?fbid=10227919627806696&set=g.655806642139792,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,is this so called military superpower in the room with us now
66217,If Putin is anti-fascist why are all the fascistic parties around the world supporting him,https://www.facebook.com/photo/?fbid=6287011641332078&set=g.655806642139792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,if putin is antifascist why are all the fascistic parties around the world supporting him
64574,UNDERSTANDING \SCIENCE\\n\nThe CDC is funded by the pharmaceutical industry. The WHO is funded by the pharmaceutical industry. The FDA is funded by the pharmaceutical industry. The Fact Checking is funded by the pharmaceutical industry. The Media is funded by the pharmaceutical industry.,https://www.facebook.com/photo.php?fbid=291684812965420&set=pb.100063717099769.-2207520000..&type=3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,understanding science the cdc is funded by the pharmaceutical industry the who is funded by the pharmaceutical industry the fda is funded by the pharmaceutical industry the fact checking is funded by the pharmaceutical industry the media is funded by the pharmaceutical industry
69146,"HAVE YOU ALL GONE MAD?!\n\nDO YOU REALLY THINK A GOVERNMENT THAT HAS BEEN KILLING INNOCENT PEOPLE ALL OVER THE WORLD, ARMING ITSELF TO THE TEETH AND LOCKING UP ITS OWN CITIZENS OVER A PLANT CARES ABOUT YOUR WELL BEING?",https://www.facebook.com/GovLookout/photos/pb.100067467483201.-2207520000./909715322498623/?type=3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,have you all gone mad do you really think a government that has been killing innocent people all over the world arming itself to the teeth and locking up its own citizens over a plant cares about your well being
70788,Republicans introduce bill to pull funds from states\nthat give driver's licenses to illegal immigrants,,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,republicans introduce bill to pull funds from states that give drivers licenses to illegal immigrants
64360,BREAKING: Supréme Court shoots down Biden's federal vaccine mandate\n,https://www.facebook.com/photo.php?fbid=321415319992369&set=pb.100063717099769.-2207520000..&type=3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,breaking supréme court shoots down bidens federal vaccine mandate
63428,"On January 6th, we will find out for certain who the Rhino Republicans are, and who the true Republicans are!\n\nPAY ATTENTION!",https://www.facebook.com/SilentmajorityDJT/photos/1961971737285587/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,on january 6th we will find out for certain who the rhino republicans are and who the true republicans are pay attention
64035,TIME\nHow to survive the coming ice age \n1977\n\nTIME\nBe worried be very worried.\n2006\n\nCLIMATE CHANGE IS A HOAX,https://www.facebook.com/photo/?fbid=10159658914437086&set=g.823568891162965,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,time how to survive the coming ice age 1977 time be worried be very worried 2006 climate change is a hoax
64422,IF FACT CHECKERS WERE ACTUALLY CONSISTENT\n\Vaccinated people do not carry the virus and don't get sick.\\n\All 3 vaccines are 100% effective against death and hospitalization\,https://www.facebook.com/photo.php?fbid=305774894889745&set=pb.100063717099769.-2207520000..&type=3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,if fact checkers were actually consistent vaccinated people do not carry the virus and do not get sick all 3 vaccines are 100 effective against death and hospitalization
70383,"Biden- \People are trying to make this political. \nThere's nothing political about it.\\n\nIf Dr. Fauci, if the doctors, tell us that we should take it,\nI'll be the first in line to take it, absolutely. \nBut if Donald Trump tells us I should take it -- that we should take it, I'm not taking it.\n\n- Sen. Kamala Harris, on a vaccine for COVID-19\nat the 2020 vice presidential debate",https://www.facebook.com/PatriotFetch/photos/pb.100068893186755.-2207520000./142188684740222/?type=3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,biden people are trying to make this political there is nothing political about it if dr fauci if the doctors tell us that we should take it ill be the first in line to take it absolutely but if donald trump tells us i should take it  that we should take it i am not taking it  sen kamala harris on a vaccine for covid19 at the 2020 vice presidential debate
69478,"GUNS DON'T KILL PEOPLE\n\nCLINTONS DO\n\n\nHillary: \I see Dead People!\\n\nVince Foster, James McDougal and Ron Brown all had dirt on the Clintons. \nNow, they all have dirt on themselves. \nSix feet of it.\n\nThe list of names to the right are people affiliated with the Clintons who have all died - many under suspicious circumstances.",https://www.facebook.com/GovLookout/photos/pb.100067467483201.-2207520000./774955229307967/?type=3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,guns do not kill people clintons do hillary i see dead people vince foster james mcdougal and ron brown all had dirt on the clintons now they all have dirt on themselves six feet of it the list of names to the right are people affiliated with the clintons who have all died  many under suspicious circumstances
63511,WILL AMERICA SURVIVE 4 YEARS?\n\nTRUMP 2024\n,https://www.facebook.com/Trump2024Film/photos/302418577902734/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,will america survive 4 years trump 2024
70736,POLL: 20% OF DEMOCRATS BELIEVE JOE BIDEN HAS\n'SOME FORM' OF DEMENTIA,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,poll 20 of democrats believe joe biden has some form of dementia
68171,"During the debate on the Health & Social Care Bill, Nadhim Zahawi helped the bill pass with a crucial\nspeech where he called the bill a 'Brilliant piece of Legislation.\n\nAfter it passed, a company called Sthree received contracts worth £2.6m to profit out of the NHS.\n\nWhat's the connection?\nZahawi is a director at Sthree!\n",https://www.facebook.com/photo/?fbid=10160191487611070&set=g.442786093284737,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,during the debate on the health  social care bill nadhim zahawi helped the bill pass with a crucial speech where he called the bill a brilliant piece of legislation after it passed a company called sthree received contracts worth £26m to profit out of the nhs what is the connection zahawi is a director at sthree
69301,JOIN US FACEBOOK/ STOP HILLARY IN 2016\n\nWANTS TO KEEP TRACK OF EVERYONE'S GUNS... CAN'T\nKEEP TRACK OF HER EMAILS OR HER HUSBAND'S JOHNSON,https://www.facebook.com/GovLookout/photos/pb.100067467483201.-2207520000./838761486260674/?type=3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,join us facebook stop hillary in 2016 wants to keep track of everyone is guns cannot keep track of her emails or her husbands johnson
64504,WHEN I LEAVE MY HOUSE RELYING ON NOTHING BUT MY IMMUNE SYSTEM,https://www.facebook.com/photo.php?fbid=296573999143168&set=pb.100063717099769.-2207520000..&type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,when i leave my house relying on nothing but my immune system
